460.74	114.01	1310.6	321.98	124.01	1306.3	608.33	149.05	1322	1102.3	267.2	1238.9	1102.3	217.06	1237.5	-167.51	254.03	1225.4	-178.29	203.66	1232.4	354.75	243.98	973.43	611.76	221.8	981.65	462.45	112.19	961.74	661.4	120.31	32.765	627.42	237.07	444.89	334.75	115.64	45.706	350.04	227.34	437.86
460.92	114.02	1310.6	321.85	124.06	1306.3	608.47	149.09	1322.1	1102.4	267.25	1238.8	1102.4	216.94	1237.6	-167.51	253.94	1225.5	-178.36	203.44	1232.7	354.73	244.09	973.76	611.72	221.41	980.93	462.43	112.27	961.67	662.89	120.35	34.575	627.38	237.38	445.02	334.28	115.37	46.288	350.34	227.7	438.22
460.99	113.99	1310.7	321.94	123.89	1306.1	608.35	149.02	1322.2	1102.3	267.18	1238.9	1102.3	216.65	1237.6	-167.57	253.75	1225.4	-178.5	203.3	1232.5	354.81	244.15	973.64	611.72	220.97	980.59	462.46	112.53	961.33	662.71	120.31	34.448	627.67	237.43	445.54	334.22	115.31	46.229	350.29	227.35	438.07
461.04	113.84	1310.8	321.79	123.95	1306.4	608.28	148.85	1322.1	1102.3	267.12	1239	1102.2	216.82	1237.6	-167.64	253.65	1225.6	-178.42	203.15	1232.6	354.77	243.98	973.27	611.74	220.89	980.8	462.46	112.34	961.61	661.9	120.26	33.401	627.74	237.59	445.76	332.96	115.42	47.808	350.19	227.13	437.3
460.92	113.94	1310.6	321.79	123.83	1306.3	608.2	148.75	1322.1	1102.2	267.04	1239	1102.2	216.67	1237.8	-167.57	253.59	1225.6	-178.39	202.97	1232.5	354.67	243.57	973.19	611.73	221.07	980.98	462.44	112.13	961.77	660.63	120.27	31.646	627.31	237.28	444.89	335.38	115.3	45.074	350.37	228.07	438.79
460.87	113.8	1310.6	321.7	123.8	1306.3	608.19	148.79	1322	1102.4	266.9	1239.2	1102.1	216.52	1237.8	-167.64	253.38	1225.6	-178.53	202.92	1232.9	354.77	243.14	972.64	611.79	221.41	981.12	462.46	112.05	961.84	660.98	120.31	32.184	627.07	237.36	445.06	334.54	115.47	45.873	350.39	227.42	437.95
460.91	113.8	1310.6	321.87	123.9	1306.2	608.05	148.69	1322	1102.3	266.96	1239.2	1102.2	216.65	1237.8	-167.77	253.28	1225.8	-178.51	202.65	1232.7	354.89	244.35	974.06	611.75	221.47	981.24	462.47	112.33	961.39	661.66	120.46	33.37	627.44	236.76	444.51	334.69	115.35	45.784	350.18	226.57	436.83
460.83	113.65	1310.6	321.72	123.8	1306.2	608.07	148.65	1322	1102.4	266.71	1239.4	1102.1	216.5	1238	-167.74	253.13	1225.8	-178.56	202.78	1233	354.82	243.74	973.2	611.68	221.4	981.05	462.39	111.78	962.05	661.84	120.46	33.784	626.88	237.51	444.99	335.59	115.14	44.686	350.17	227.63	437.74
460.66	113.62	1310.5	321.81	123.64	1306.1	608.4	148.53	1322	1102.3	266.71	1239.3	1102.2	216.53	1237.9	-167.72	253.01	1225.8	-178.54	202.72	1233	355.08	244.69	974.25	611.81	220.89	980.62	462.45	112.21	961.65	662.12	120.24	33.623	626.78	237.34	444.53	334.06	115.45	46.727	350.22	228.14	438.89
460.92	113.61	1310.7	321.67	123.65	1306.2	608.25	148.42	1322	1102.3	266.65	1239.5	1102.1	216.51	1237.9	-167.82	252.86	1225.7	-178.62	202.45	1232.8	354.87	243.58	973.19	611.75	221.68	981.46	462.41	112.43	961.35	660.93	120.41	32.67	627.05	237.35	445.06	336.39	115.23	43.955	350.42	228.7	439.64
460.89	113.5	1310.7	321.67	123.62	1306.4	608.24	148.33	1322	1102.3	266.71	1239.3	1102.1	216.41	1238.2	-167.95	252.84	1226	-178.74	202.46	1233.2	354.93	243.84	973.48	611.76	221.74	981.56	462.41	112.12	961.65	661.53	120.29	32.986	627.84	237.62	445.76	334.46	115.42	46.321	350.28	228.26	438.44
460.59	113.49	1310.4	321.73	123.43	1306.1	608.11	148.46	1322.1	1102.3	266.63	1239.7	1102.2	216.27	1238.1	-167.94	252.78	1225.9	-178.67	202.47	1233	354.95	243.94	973.7	611.69	221.42	981.19	462.44	112.2	961.51	661.62	120.26	32.889	627.74	237.36	445.46	334.32	115.29	45.985	350.22	227.15	437
460.5	112.73	1311	321.71	123.43	1306.2	608.1	148.35	1322.1	1102.2	266.56	1239.6	1102.2	216.51	1238.2	-167.98	252.66	1226	-178.77	202.15	1232.8	355.1	244.44	974.08	611.58	221.21	980.94	462.43	111.94	961.78	661.56	120.13	33.238	627.37	236.84	444.4	335.32	115.49	44.682	350.26	227.91	438.14
460.6	112.64	1310.9	321.72	123.41	1306.1	608.03	148.27	1321.9	1102.2	266.6	1239.7	1102.2	216.17	1238.1	-168.05	252.62	1226.1	-178.74	202.2	1232.7	355.08	244.05	973.4	611.68	220.82	980.83	462.47	112.42	961.05	661.13	120.25	32.38	627.28	236.62	444.16	334.59	115.52	45.736	350.24	228.3	438.63
460.72	112.62	1310.9	321.76	123.3	1306.2	608.05	148.29	1322	1102.3	266.65	1239.8	1102.1	216.33	1238.2	-167.89	252.66	1226.1	-178.62	202.2	1233	355.06	243.65	973.01	611.65	221.4	981.35	462.46	112.05	961.69	661.95	120.25	33.673	627.51	237.39	445.44	334.66	115.3	45.478	350.13	226.96	436.9
460.47	113.23	1310.3	321.62	123.14	1306.2	608.22	148.05	1322	1102.3	266.6	1239.7	1102.2	216.16	1238.2	-167.92	252.67	1226	-178.64	202.21	1233.1	355.21	244.48	974.06	611.62	221.41	981.22	462.49	112.05	961.62	661.43	120.2	32.861	627.75	237.26	445.43	334.62	115.5	45.609	350.2	227.01	437.12
460.73	112.46	1311	321.72	123.21	1306	608.21	148.04	1322.2	1102.2	266.53	1239.7	1102	216.32	1238.4	-167.91	252.57	1225.9	-178.71	202.17	1233	355.13	244.24	973.86	611.76	222.79	982.64	462.49	112.2	961.53	663.01	120.32	34.502	627.38	237.12	445.01	336.74	115.32	43.618	350.12	227.41	437.44
460.58	113.05	1310.4	321.61	123.15	1306	607.99	148.14	1322	1102.3	266.59	1239.7	1102.2	216.23	1238.5	-167.99	252.54	1225.9	-178.73	202.32	1232.9	355.2	244.04	973.68	611.68	220.86	980.85	462.49	112.23	961.31	661.6	120.25	33.049	627.59	237.55	446.01	333.77	115.64	46.652	350.1	227.73	438.1
460.67	113.09	1310.4	321.57	122.94	1306.1	608.19	148.01	1322.2	1102.3	266.61	1239.8	1102.2	216.3	1238.5	-168	252.52	1225.8	-178.64	202.4	1232.8	355.31	244.38	973.81	611.51	219.91	979.95	462.54	112.03	961.58	661.76	120.35	33.008	627.52	237.2	445.13	334.74	115.41	46.083	350.27	226.95	437.1
460.74	113	1310.5	321.67	123.06	1306	608.25	147.81	1322	1102.2	266.72	1239.9	1102.1	216.35	1238.2	-167.94	252.61	1225.8	-178.64	202.13	1232.6	355.19	244.22	973.98	611.72	221.07	980.74	462.56	111.81	961.84	661.63	120.23	33.025	627.17	237.27	444.97	334.63	115.38	46.074	350.31	227.38	437.7
460.69	113	1310.4	321.54	122.94	1306	608.09	147.97	1322.1	1102.2	266.75	1239.9	1102.1	216.43	1238.3	-167.93	252.65	1225.7	-178.6	202.22	1232.7	355.33	244.14	973.78	611.65	221.33	981.29	462.46	112.09	961.53	661.36	120.36	32.713	627.03	237.24	444.83	334.95	115.42	45.669	350.24	228.33	438.86
460.71	112.9	1310.5	321.64	122.93	1306	608.01	148.02	1321.9	1102.2	266.75	1240	1102.2	216.48	1238.5	-167.96	252.75	1225.6	-178.59	202.25	1232.5	355.42	243.7	973.4	611.61	221.5	981.21	462.51	111.98	961.46	661.93	120.4	33.703	627.73	237.53	445.67	334.49	115.2	45.592	350.5	227.87	438.45
460.32	112.94	1310.2	321.55	122.99	1306	608.04	147.92	1322.1	1102.1	266.77	1239.9	1102.2	216.62	1238.5	-167.85	253.04	1225.7	-178.59	202.58	1232.5	355.23	243.46	973.08	611.68	221.72	981.63	462.51	112.07	961.35	660.99	120.21	32.484	627.46	237.1	445	333.76	115.7	47.194	350.13	227.51	437.44
460.59	112.94	1310.3	321.41	122.87	1306.1	608.14	147.96	1322.1	1102.1	266.87	1239.9	1102	216.45	1238.4	-167.91	252.87	1225.5	-178.73	202.49	1232.5	355.27	243.87	973.42	611.65	221.1	981.15	462.57	111.87	961.52	662.8	120.5	34.067	627.56	236.75	444.65	334.97	115.47	45.371	350.46	228.12	438.62
460.71	112.83	1310.5	321.53	122.8	1305.8	608.09	147.89	1322.1	1102	267.11	1239.9	1102	216.66	1238.3	-167.93	252.87	1225.3	-178.78	202.43	1232.2	355.27	244.55	974.08	611.54	221.7	981.44	462.5	112	961.34	661.49	120.42	32.668	627.61	237.7	445.92	335.09	115.25	45.474	350.13	227.63	437.9
460.63	112.87	1310.4	321.35	122.93	1306	608.15	148.06	1322.2	1102.1	267.07	1239.9	1102	216.85	1238.5	-167.93	253.04	1225.2	-178.76	202.44	1232	355.33	243.83	973.41	611.54	221.73	981.59	462.55	111.58	961.73	662.96	120.52	34.426	627.76	237.27	445.35	335.15	115.43	45.374	350.27	228.08	438.7
460.53	112.86	1310.4	321.27	122.87	1306.1	608.07	148.04	1322.2	1101.9	267.09	1240	1102	216.93	1238.6	-167.91	253.11	1225.2	-178.68	202.68	1231.9	355.32	243.76	973.53	611.55	220.98	980.99	462.55	111.94	961.41	661.83	120.3	33.055	627.39	237.01	444.86	334.38	115.46	45.994	350.28	227.54	437.76
460.67	112.82	1310.5	321.33	122.8	1306	607.92	147.93	1322.1	1101.9	267.21	1239.8	1102	216.82	1238.3	-167.87	253.36	1225.2	-178.76	202.68	1231.9	355.29	243.82	973.56	611.67	221.77	981.97	462.6	111.74	961.64	663.01	120.45	34.704	627.35	236.79	444.56	333.91	115.45	46.791	350.09	226.58	436.93
460.36	112.82	1310.4	321.32	122.84	1305.9	608.05	147.86	1322.2	1101.9	267.19	1239.8	1102	216.74	1238.3	-167.95	253.25	1224.9	-178.77	202.9	1231.9	355.32	244.08	973.65	611.46	221.49	981.61	462.57	111.62	961.77	661.18	120.25	32.207	627.42	237.66	445.81	334.12	115.47	46.502	350.22	227.08	437.4
460.54	112.79	1310.5	321.28	122.87	1306.1	608.01	147.88	1322.1	1101.9	267.21	1239.7	1102	216.94	1238.3	-167.96	253.55	1225	-178.74	202.81	1231.7	355.46	243.48	973.06	611.55	221.18	981.15	462.64	112.02	961.11	663.14	120.54	34.911	627.31	236.83	444.56	334.9	115.34	45.871	350.47	228.7	439.65
460.33	112.73	1310.4	321.28	122.78	1306	607.91	147.85	1322.3	1101.8	267.37	1239.9	1101.9	217.02	1238.5	-167.89	253.63	1224.8	-178.7	203.17	1231.6	355.41	244.56	974.1	611.69	220.78	980.87	462.59	111.67	961.65	661.19	120.2	32.591	627.54	237.39	445.25	333.76	115.47	46.877	350.24	227.2	437.1
460.59	112.69	1310.6	321.22	122.79	1305.9	607.83	147.81	1322.1	1101.8	267.45	1239.9	1101.7	217.05	1238.2	-167.96	253.6	1224.7	-178.88	203.2	1231.5	355.45	243.59	972.83	611.72	220.79	981.02	462.67	111.54	961.78	662.34	120.27	33.56	627.35	237.16	444.97	333.62	115.34	46.564	350.23	226.85	437.3
460.38	112.64	1310.5	321.17	122.72	1305.9	607.84	147.79	1322.3	1101.8	267.6	1239.7	1101.8	217.01	1238.1	-167.79	253.81	1224.6	-178.86	203.22	1231.4	355.61	243.29	972.84	611.56	220.65	980.83	462.6	111.47	961.81	660.11	120.15	31.323	627.15	237.08	444.85	334.57	115.59	45.723	350.26	228.06	438.53
460.47	112.69	1310.5	321.16	122.7	1305.9	607.88	147.82	1322.3	1101.7	267.61	1239.8	1101.7	217.39	1238.3	-167.92	253.96	1224.6	-178.89	203.4	1231.4	355.52	243.86	973.34	611.69	220.5	980.7	462.66	111.39	961.85	662.97	120.4	34.118	627.07	237.4	445.11	335.24	115.3	45.074	350.67	228.27	439.12
460.34	112.68	1310.5	321.06	122.77	1306	607.9	147.74	1322.2	1101.7	267.6	1239.6	1101.8	217.24	1238.4	-167.74	254.11	1224.5	-178.77	203.74	1231.5	355.46	243.87	973.62	611.67	221.15	981.54	462.57	111.59	961.54	661.38	120.35	32.893	626.93	237.46	444.88	334.73	115.46	45.596	350.34	227.2	438.03
460.35	112.65	1310.5	321.09	122.72	1306	608.01	147.89	1322.4	1101.6	267.84	1239.7	1101.7	217.37	1238.1	-167.85	254.17	1224.4	-178.74	203.67	1231.3	355.62	243.84	973.64	611.76	221.43	981.75	462.53	111.49	961.73	661.94	120.34	32.666	627.69	237.2	445.56	333.16	115.45	47.902	350.52	227.76	438.82
460.15	112.53	1310.4	321.05	122.46	1306	607.93	147.81	1322.2	1101.6	267.94	1239.7	1101.8	217.37	1238.1	-167.78	254.33	1224.4	-178.95	203.84	1231.3	355.65	244.52	974.26	611.6	220.63	980.83	462.61	111.7	961.5	662.7	120.46	34.451	627.47	237.23	445.25	335.58	115.25	44.347	350.57	227.84	438.14
460.28	112.58	1310.5	321.2	122.73	1305.8	607.88	147.88	1322.3	1101.5	268.01	1239.7	1101.6	217.45	1238.4	-167.74	254.43	1224.4	-178.75	204.21	1231.2	355.57	244.04	973.65	611.79	220.85	981.16	462.56	111.43	961.69	662.19	120.33	33.619	627.05	236.93	444.67	334.49	115.43	46.277	350.4	227.4	437.95
460.14	112.53	1310.5	321.11	122.62	1305.9	607.68	147.9	1322.4	1101.6	267.78	1239.8	1101.8	217.58	1238.4	-167.81	254.48	1224.4	-178.87	204.14	1231.1	355.58	243.83	973.55	611.65	221.34	981.7	462.59	111.44	961.67	661.72	120.33	33.284	627.13	237.35	445.11	335.55	115.33	44.641	350.32	226.76	437.36
460.06	112.54	1310.4	321.04	122.56	1306	607.99	147.77	1322.5	1101.5	267.9	1239.7	1101.7	217.44	1238.3	-167.65	254.55	1224.3	-178.79	204.25	1231.2	355.71	243.97	973.7	611.62	220.88	981.33	462.52	111.3	961.75	662.27	120.4	33.668	627.75	236.75	445.28	335.01	115.3	45.384	350.56	227.59	438.05
460.23	112.48	1310.6	320.96	122.5	1306	607.76	147.72	1322.4	1101.5	267.82	1239.9	1101.7	217.67	1238.5	-167.72	254.64	1224.4	-178.79	204.22	1231.2	355.81	244.93	974.85	611.76	221.74	982.29	462.61	111.08	961.86	662.56	120.29	33.955	627.26	237.3	445.08	335.31	115.53	44.784	350.48	228.44	439.35
460.19	112.51	1310.5	321.05	122.49	1305.8	607.81	147.73	1322.3	1101.4	267.95	1239.9	1101.6	217.48	1238.4	-167.73	254.8	1224.5	-178.97	204.32	1231.4	355.77	243.23	973.03	611.58	220.29	980.72	462.67	111.56	961.38	660.76	120.05	32.164	627.4	237.23	445.2	334.57	115.43	45.712	350.35	227.29	438.03
460.18	112.52	1310.5	320.92	122.61	1305.9	607.7	147.75	1322.5	1101.6	268.09	1239.9	1101.8	217.68	1238.7	-167.77	254.72	1224.4	-178.84	204.39	1231.4	355.81	244.02	973.5	611.71	221.25	981.69	462.66	111.48	961.46	660.83	120.25	31.972	627.27	237.31	445.16	334.61	115.39	45.913	350.34	226.74	436.97
460.2	112.52	1310.6	321.03	122.41	1306	607.88	147.79	1322.5	1101.6	268.04	1240.2	1101.6	217.74	1238.4	-167.63	254.87	1224.4	-178.83	204.25	1231.4	355.84	244.45	974.01	611.59	220.94	981.59	462.73	110.99	962	663	120.34	35.222	626.91	236.94	444.52	335.47	115.42	44.869	350.39	228.05	438.78
460.36	112.45	1310.7	320.95	122.58	1305.9	607.83	147.74	1322.6	1101.5	268.06	1240.1	1101.6	217.71	1238.7	-167.85	254.78	1224.5	-178.91	204.4	1231.3	355.79	243.54	973.38	611.71	220.33	981.01	462.66	111.14	961.81	661.63	120.33	33.54	627.5	237.43	445.41	333.81	115.51	46.712	350.43	227.36	437.87
460.09	112.53	1310.5	320.9	122.53	1306.1	607.81	147.84	1322.6	1101.5	267.94	1240.1	1101.7	217.68	1238.8	-167.7	254.93	1224.6	-178.82	204.4	1231.5	355.96	243.23	973.08	611.66	220.95	981.45	462.72	111.06	961.89	660.5	120.15	32.036	626.89	237.18	444.79	334.24	115.45	46.115	350.34	227.62	438.49
460.27	112.44	1310.7	320.94	122.57	1306	607.9	147.91	1322.7	1101.5	268.11	1240	1101.7	217.58	1238.7	-167.81	254.92	1224.6	-178.92	204.68	1231.7	355.85	244.26	974.24	611.66	220.93	981.4	462.67	111.18	961.56	661.13	120.27	32.636	627.28	237.2	445.47	334.75	115.47	45.697	350.17	226.38	436.98
460.11	112.46	1310.6	321.02	122.59	1306.1	607.68	147.74	1322.4	1101.5	267.88	1240	1101.8	217.6	1238.8	-167.7	254.88	1224.5	-178.81	204.71	1231.7	355.73	243.72	973.55	611.64	220.18	980.81	462.67	111.48	961.31	660.72	120.26	32.009	626.96	236.66	444.15	335.3	115.16	45.263	350.37	227.69	438.54
460.09	112.47	1310.5	320.9	122.57	1306	607.74	147.74	1322.5	1101.5	267.97	1240.4	1101.8	217.59	1239	-167.84	254.91	1224.7	-178.9	204.86	1232	355.8	243.42	973.4	611.63	221	981.72	462.7	111.24	961.59	661.75	120.28	33.451	626.76	236.67	444.11	334.29	115.36	46.311	350.47	228.14	439.37
460.22	112.43	1310.7	320.91	122.64	1306.2	607.77	147.85	1322.5	1101.5	267.88	1240.3	1101.7	217.64	1238.9	-167.74	255.08	1224.8	-179	204.62	1231.9	355.82	243.61	973.6	611.59	220.7	981.21	462.72	111.23	961.42	662.6	120.49	34.232	627.41	237.31	445.49	334.11	115.52	46.777	350.48	228.17	439.13
460.37	112.49	1310.8	320.75	122.48	1306.2	607.77	147.75	1322.5	1101.6	267.86	1240.5	1101.8	217.37	1239	-167.83	255.08	1225	-178.92	205.01	1232.1	355.77	243.36	973.52	611.63	220.89	981.48	462.68	111.23	961.49	661.62	120.23	33.499	627.52	236.53	444.91	334.57	115.3	45.971	350.41	226.87	437.6
460.02	112.55	1310.5	320.9	122.63	1306.3	607.68	147.99	1322.5	1101.6	267.88	1240.5	1101.7	217.57	1239	-167.79	255.19	1225.1	-178.83	204.92	1232.3	355.8	243.59	973.47	611.65	221.39	982.22	462.66	111.04	961.61	662.09	120.25	33.311	627.87	237.38	446.25	335.38	115.38	44.821	350.38	227.05	437.63
460.19	112.57	1310.6	320.79	122.74	1306.3	607.78	147.97	1322.6	1101.6	267.81	1240.5	1101.7	217.56	1239.1	-167.89	255.08	1225.1	-178.85	205.05	1232.2	355.85	243.3	972.95	611.67	220.68	981.55	462.65	111.17	961.69	662.51	120.24	33.977	627.51	236.81	445.02	334.57	115.21	46.118	350.26	226.17	436.85
460.18	112.56	1310.7	321.05	122.68	1306.2	607.76	147.74	1322.7	1101.6	267.8	1240.6	1101.7	217.43	1239	-167.85	255.07	1225.1	-178.97	204.88	1232.1	355.9	243.06	972.87	611.59	220.09	980.85	462.6	111.15	961.58	661.77	120.39	32.833	627.75	236.62	445.54	334.63	115.43	45.842	350.1	227.11	438.04
460.11	112.51	1310.7	320.95	122.58	1306.4	607.7	147.68	1322.6	1101.6	267.83	1240.6	1101.7	217.54	1239	-167.84	255.2	1225.3	-178.77	204.91	1232.3	355.91	243.76	973.54	611.63	220.22	980.97	462.74	110.83	962	660.61	120.29	32.053	627.61	237	445.44	333.57	115.35	47.236	350.33	226.41	437.03
460.17	112.49	1310.8	321.01	122.68	1306.3	607.8	147.96	1322.6	1101.6	267.85	1240.6	1101.8	217.52	1239.3	-167.96	255.21	1225.4	-178.94	204.95	1232.6	355.84	243.29	973.29	611.68	220.85	981.69	462.67	110.55	962.18	661.79	120.18	32.679	626.98	237.22	445.36	335.22	115.36	45.006	350.39	227.57	438.52
460.39	112.55	1310.9	320.98	122.78	1306.4	607.76	147.97	1322.8	1101.6	267.76	1240.7	1101.7	217.49	1239.3	-167.75	255.27	1225.5	-178.81	204.88	1232.6	355.93	243.62	973.56	611.61	220.25	981.19	462.74	110.94	961.62	662.56	120.53	33.996	627.63	237.47	446.13	335.27	115.38	45.055	350.26	228.05	439.24
460.07	112.57	1310.7	320.82	122.76	1306.5	607.88	147.77	1322.7	1101.6	267.66	1240.5	1101.7	217.46	1239.2	-167.9	255.23	1225.6	-178.9	205.02	1232.6	355.89	243.92	974.13	611.53	220.03	980.85	462.61	110.87	961.76	662.6	120.31	33.789	627.27	236.85	444.87	334.58	115.44	46.24	350.41	227.02	437.8
460.31	112.57	1310.8	320.95	122.75	1306.5	607.86	148.01	1322.8	1101.7	267.88	1240.6	1101.8	217.32	1239.3	-167.87	255.21	1225.6	-179.05	204.73	1232.8	355.95	243.45	973.49	611.74	222.1	983.04	462.63	110.9	961.57	662.05	120.32	33.481	627.44	236.47	444.73	334.9	115.35	45.219	350.23	226.82	437.62
460.39	112.57	1310.9	320.87	122.73	1306.4	607.71	147.91	1322.6	1101.8	267.66	1240.5	1101.8	217.35	1239.2	-167.75	255.28	1225.6	-178.92	204.89	1232.6	355.94	243.37	973.45	611.78	220.8	981.93	462.63	110.85	961.72	661.95	120.37	33.267	627.15	236.99	445.19	336.22	115.3	43.651	350.46	228.18	439.1
460.22	112.6	1310.8	320.99	122.86	1306.4	608.03	147.99	1322.8	1101.7	267.74	1240.7	1101.8	217.28	1239.3	-167.83	255.4	1225.8	-178.88	205.04	1232.8	355.81	243.67	973.65	611.55	220.72	981.8	462.64	110.65	961.84	662.6	120.2	33.954	626.96	236.55	444.32	335.1	115.37	45.095	349.98	226.61	437.27
460.36	112.58	1310.9	320.96	122.72	1306.4	607.83	148.08	1322.7	1101.7	267.73	1240.7	1101.8	217.36	1239.1	-167.76	255.43	1225.9	-178.87	205.21	1233	355.92	243.86	974.02	611.6	220.02	981.15	462.62	110.91	961.59	660.94	120.04	32.066	626.89	237.02	444.97	335.06	115.52	45.374	350.27	227.31	438.24
460.25	112.61	1310.8	320.96	122.81	1306.5	608.05	147.8	1322.7	1101.7	267.73	1240.5	1101.8	217.34	1239.1	-167.68	255.42	1225.8	-178.9	205.2	1233.1	355.96	243.68	973.95	611.58	220.84	981.68	462.53	110.95	961.52	661.96	120.43	33.476	627.49	236.34	444.84	333.97	115.34	46.732	350.26	226.67	437.23
460.33	112.64	1310.8	321.08	122.96	1306.4	607.9	147.92	1322.8	1101.7	267.79	1240.5	1102	217.49	1239.1	-167.77	255.36	1226	-178.86	205.11	1233.3	355.8	242.5	972.67	611.53	220.29	981.63	462.51	110.69	961.75	662.52	120.25	34.07	627.52	237.21	445.87	334.1	115.31	46.568	350.3	227.43	438.77
460.27	112.62	1310.9	321.06	122.87	1306.5	608.03	147.78	1322.7	1101.7	267.83	1240.5	1101.9	217.38	1238.8	-167.77	255.44	1226.1	-178.73	205.21	1233.2	355.73	243.28	973.56	611.43	220.08	981.01	462.53	110.54	961.85	662.17	120.47	34.061	627.51	236.72	445.3	335.1	115.38	45.268	350.22	226.98	437.54
460.18	112.68	1310.8	320.97	122.96	1306.5	608.04	147.76	1322.7	1101.7	267.68	1240.3	1101.8	217.53	1239	-167.7	255.52	1226.2	-178.92	205.04	1233.2	355.87	243.34	973.55	611.4	220.34	981.52	462.53	110.62	961.67	663.03	120.34	35.099	627.28	236.69	444.76	334.95	115.4	45.475	350.31	227.48	438.52
460.33	112.6	1311	320.95	123.02	1306.5	607.98	147.72	1322.7	1101.6	267.8	1240.3	1101.9	217.4	1238.9	-167.76	255.51	1226.2	-179.23	202.65	1231.1	355.91	243.47	973.9	611.58	220.53	981.81	462.53	110.64	961.7	662.04	120.41	33.504	627	236.6	444.59	335.13	115.28	45.283	350.07	226.76	437.82
460.46	112.69	1311	320.94	123.09	1306.7	608.01	147.72	1322.7	1101.6	267.91	1240.3	1102	217.46	1238.5	-167.72	255.53	1226.3	-179.49	202.55	1231.5	355.89	243.26	973.5	611.42	220.07	980.94	462.55	110.86	961.51	661.54	120.36	32.903	627.3	237.27	445.73	334.92	115.24	45.425	350.19	226.37	437.37
460.33	112.67	1310.9	320.95	123.2	1306.7	608.11	147.73	1322.7	1101.6	267.8	1240.2	1101.9	217.48	1238.4	-167.66	255.49	1226.3	-179.51	202.59	1231.5	355.92	243.31	973.74	611.47	220.84	981.98	462.55	110.44	961.95	660.97	120.13	32.531	627.43	237.33	446.07	333.86	115.38	46.952	350.48	227.33	438.4
